item,itemLabel,startDate,endDate
Q16193547,Franci Demšar,1999-02-04,2000-06-07
Q57627,Janez Janša,2000-06-07,2000-11-30
,Anton Grizvold,2000-11-30,2004-12-03
Q58079,Karl Erjavec,2004-12-03,2008-11-21
Q434426,Ljubica Jelušič,2008-11-21,2012-02-10
Q10773771,Aleš Hojs,2012-02-10,2013-03-20
,Roman Jakič,2013-03-20,2014-07
Q5787257,Janko Veber,2014-09-19,2015-05
Q23418897,Andreja Katič,2015-05-13,2018-09-13
Q58079,Karl Erjavec,2018-09-13,2020-03-13
Q12796084,Matej Tonin,2020-03-13,2022-06-01
Q12795878,Marjan Šarec,2022-06-01,
