position,person,personID,start,end
Member of the National Assembly of Slovenia,Jelko Kacin,Q966713,1996,2004
Member of the National Assembly of Slovenia,Lojze Peterle,Q282653,1996-06-22,2004-07-01
Member of the National Assembly of Slovenia,"Franc Križanič, Jr.",Q3080506,2008,2011
Member of the National Assembly of Slovenia,Vinko Gorenak,Q11903061,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Danijel Krivec,Q12787285,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Franc Breznik,Q12789041,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Franc Jurša,Q12789102,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Ivan Hršak,Q12791559,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Julijana Bizjak Mlakar,Q12793070,2014-08-01,2014-09-17
Member of the National Assembly of Slovenia,Matej Tonin,Q12796084,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Tomaž Lisec,Q12804238,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Violeta Tomič,Q12805811,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Matjaž Hanžek,Q13494000,2014-08-01,2017-07-04
Member of the National Assembly of Slovenia,Miro Cerar,Q17117413,2014-08-01,2014-08-25
Member of the National Assembly of Slovenia,Milan Brglez,Q17484120,2014-08-01,2018-08
Member of the National Assembly of Slovenia,Andrej Šircelj,Q18507427,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Iva Dimic,Q18508947,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Branko Grims,Q18524166,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Franc Trček,Q18529471,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Jani Möderndorfer,Q18587289,2014-08-01,2015-09-07
Member of the National Assembly of Slovenia,Jože Tanko,Q18604336,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Jožef Horvat,Q18604372,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Luka Mesec,Q18627634,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Marijan Pojbič,Q18627666,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Margareta Guček Zakošek,Q18627734,2014-08-01,2015-07-08
Member of the National Assembly of Slovenia,Marjana Kotnik Poropat,Q18627777,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Simona Kustec,Q18643062,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Marko Pogačnik,Q18644528,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Matjaž Han,Q18644615,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Zvonko Lah,Q18646304,2014-08-01,2016-08-28
Member of the National Assembly of Slovenia,Ljubo Žnidar,Q19938434,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Roberto Battelli,Q2044214,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Miha Kordiš,Q23001530,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Andreja Katič,Q23418897,2014-08-01,2015-05-13
Member of the National Assembly of Slovenia,Matej Tašner Vatovec,Q24662016,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Peter Vilfan,Q2620838,2014-08-01,2015-07-16
Member of the National Assembly of Slovenia,Bojan Dobovšek,Q27651990,2014-08-01,2015-06-30
Member of the National Assembly of Slovenia,Matjaž Nemec,Q27929326,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Anja Bah Žibert,Q29048797,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Andrej Čuš,Q30278292,2014-08-01,2016-05-23
Member of the National Assembly of Slovenia,Eva Irgl,Q3061255,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Žan Mahnič,Q32078857,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Anže Logar,Q32083031,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Bojan Podkrajšek,Q32945377,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Alenka Bratušek,Q3739767,2014-08-01,2015-09-07
Member of the National Assembly of Slovenia,Jelka Godec,Q42303688,2014-08-01,2021-03-26
Member of the National Assembly of Slovenia,Ljudmila Novak,Q431743,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Marija Bačič,Q43389464,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Klavdija Markež,Q43389487,2014-08-01,2015-03-27
Member of the National Assembly of Slovenia,Urška Ban,Q43389492,2014-08-01,2018-06-22
Member of the National Assembly of Slovenia,Franc Laj,Q43389511,2014-08-01,2016-01-28
Member of the National Assembly of Slovenia,Mirjam Bon Klanjšček,Q43389513,2014-08-01,2015-09-08
Member of the National Assembly of Slovenia,Tilen Božič,Q43389517,2014-08-01,2016-09-23
Member of the National Assembly of Slovenia,Lilijana Kozlovič,Q43389526,2014-08-01,2016-09-23
